fieldType,name,productImageUrl,sku,ribbon,price,visible,discountMode,discountValue,cost,digital file,collection,category,color,fieldType
Product,Les Fleurs #001,1799ca_023100cd1fff4167beea0861f5a69098~mv2.jpg;1799ca_5917f3a31a4b4250b331a0ef5b4b0512~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Surfers In Action,1799ca_9cbfae75e62840ca9fa0000fae1d838a~mv2.jpg;1799ca_816febf915e04df3a3080114787c7786~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Bondi Beach,1799ca_59ba6363240e47b199e2f2de67aa5bbc~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Wabi Sabi #03,1799ca_51aaac699f7149a9bf16a5b05de60c3c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Wabi Sabi #02,1799ca_ed8b04a570dd4cbd889e783816912436~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Wabi Sabi #01,1799ca_89efc319b7c44f32a461873cd47cf157~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Subtle Sphere Black,1799ca_9576344144014094887d5fb88b067aaa~mv2.jpg;1799ca_5ae0083b117547b3a9704d4ade32fb43~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Zen Circles,1799ca_c5e627523444498eab4172ef5d7cf1a0~mv2.jpg;1799ca_1d0a7311e061423fac12d1532ec9ef9f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Subtle Sphere,1799ca_3881cd34c58d469d883678ff358e54f5~mv2.jpg;1799ca_2957e0b28e5d49b5a35fdac4d72b92f0~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Quiet Round,1799ca_8d496bd17bb7413c8ab1e740060e860e~mv2.jpg;1799ca_6dea18871a1f435aad6c8ecb56d7758f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Peaceful Loop,1799ca_9cdf544e1d4e4ad9aa20676db7263642~mv2.jpg;1799ca_8fce28496fd845a993eb013ea81721eb~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Noir Vibes,1799ca_a16ccba82cb54d70b9071bdaf8626b22~mv2.jpg;1799ca_c1612c53d13148c08fe13a8d9d8ef1d5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Night and Light,1799ca_e8b7b9bb5f754a0e91a134c595b19c7a~mv2.jpg;1799ca_9794a9303b664d90b2c5e94c965a04f3~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Fluid Symmetry,1799ca_ca8ffa66fcf040c58e039904b72c95a2~mv2.jpg;1799ca_1577569836054dfa889cda9bac50be14~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Dark Shadows,1799ca_96c335c6f0af47f8a44c10e4f4bd328f~mv2.jpg;1799ca_15ddf73ae9854eee9622c9f56651f02c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Contrast Curves,1799ca_d5082dc6313b490e9fde0c207b40e2e9~mv2.jpg;1799ca_d22c941ec8854b37ad893af6d84fb09c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Surfing,1799ca_5ab66f0058194a39ae9a03a383a1ba6a~mv2.jpg;1799ca_c44c8fac58ed4722bc1a597cbe6c9671~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Whispered Elegance II,1799ca_ed830e8348d94c04aaa0f31c3c34d7f5~mv2.jpg;1799ca_e996af89c8774f579ca08043ac589c21~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Whispered Elegance I,1799ca_7a72b7b63e434960be15b0dd3edfbf53~mv2.jpg;1799ca_e996af89c8774f579ca08043ac589c21~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Tate Modern,1799ca_35a3e82b10ff4c93a9dbba5489c1aa6c~mv2.jpg;1799ca_93b17c15d027467ea543e9a8c8277766~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,The Essence of Life II,1799ca_e7040e2c5cec4897b8217ccdfe2eeb94~mv2.jpg;1799ca_057c7c2d9ef14d1b909097465925ff52~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Matisse Face Line Art,1799ca_c053f6e896bb468898b5be3201621e67~mv2.jpg;1799ca_bef2feef67d84a2ab040a435f86b812d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,The Essence of Life,1799ca_24c3a067c87f491c9c041c155abad703~mv2.jpg;1799ca_85b5aab249c147aba994985388d932a5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Good Mood Gluten,1799ca_b7ec65eea69140f98b73e1a0132c77e1~mv2.jpg;1799ca_07431de5b4d242329e2c0ec648dda689~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Hot Girls Eat Pasta,1799ca_8385c0b1c9824066a8fcb38cb2e84c3c~mv2.jpg;1799ca_277390c17b1a4428936c3c247de1c80d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,I Am Pasta,1799ca_9f313b87c85b4dff8e41571c17aec72e~mv2.jpg;1799ca_3329b94cf65b4852b1037319df26847c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Wine & Dinner,1799ca_e2aa0568d3ab429b97842dca248281c3~mv2.jpg;1799ca_501c18258db146e5a93961aed0ba31ef~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Latte,1799ca_f5ef0a806d5a49eba687a521a34edfe8~mv2.jpg;1799ca_7f2fc33010754a7d9fa625ab9252c695~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Cappuccino,1799ca_20f3c25884e94ae2a124e3b231421000~mv2.jpg;1799ca_6a85a9485ddc49fea9d724bc310244e6~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Americano,1799ca_a2ab7904809f413e9cba2d906a1a9b65~mv2.jpg;1799ca_0cd9f44a02d74d0b81a4c43e593923c4~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside 007,1799ca_d620eb1f6e61419d90354305700df137~mv2.jpg;1799ca_1a67f898f19840aca8a9e346b7c395ce~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside 006,1799ca_b5d3abf92839495694bbd5b338d763f4~mv2.jpg;1799ca_1b75da0b917444b082a33af4c79c664c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Ocean,1799ca_40bb4563bc9b4dcda1529fc3a0ece879~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,The Face,1799ca_18d61011a8144e3cabd520c13a8a30a4~mv2.jpg;1799ca_e49dc5b8e2ad4d9b816b34ca05722b68~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gallery No. 56,1799ca_ccc1e8256253437eb201d349f70ba0b8~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 55,1799ca_7b3ce33587fe4bdabdee0cd613166935~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Gallery No. 54,1799ca_21070ddd01c04a03a174b9476a10f6fd~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Seaside 005,1799ca_c09f48cb456247e780ccc745b9fb4261~mv2.jpg;1799ca_b4327d349c54457599b1cec61238eda0~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside 004,1799ca_36783ab2b7e7469ba2fc194b577cb8e0~mv2.jpg;1799ca_7933b7b847cf48e0ac9a704c43f1854f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside 003,1799ca_0aee9c969b0a461eab6fe4994d943039~mv2.jpg;1799ca_577468c988ab4dab989e351cfcf970bd~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside 002,1799ca_81a4eeafead248b69bc236a815f79c17~mv2.jpg;1799ca_693cd04fbd6141c989b0f41a7fe1d9c3~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaside 001,1799ca_fdccab0b398d4a58aef39189f4d191f9~mv2.jpg;1799ca_3f9fa28e12334a83982acbddc5043bef~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Wine Yoga,1799ca_2068c73e7f3145908afddd35fb82fc09~mv2.jpg;1799ca_b9244857849b4ddbb5b6d2628c9c5606~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Swing me Wine,1799ca_2f6a0c35b635491285acf43dcd35a86a~mv2.jpg;1799ca_754eb8618e7f497db331d87f86bf09ab~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Martini Cat,1799ca_83cb63fbf06f44a580588f2c79b4657e~mv2.jpg;1799ca_0ad20f4350424e00b84d959faca04cc7~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,It Wasn't Your Fault,1799ca_48becf4378a7477f92e05e28df951f45~mv2.jpg;1799ca_5cd8d1b0eda44bf29b87d1f2b9b56bb2~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Fat Cat,1799ca_633851b427b545e9bf0cd94cc4b2e0b3~mv2.jpg;1799ca_9813bf7ebbd64e74b0baf41ee974f9ec~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Coffee Cat,1799ca_68c54cb74d4943f38cdf199cdcb06bb7~mv2.jpg;1799ca_b55087a30b9148e388e730140494ea36~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Cat & Wine,1799ca_9a159c976a054723a46e5d7d860b08d1~mv2.jpg;1799ca_cd44b7db51b740978db0abb8625a6f1f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Hilma af Klint #011,1799ca_1e645e1843f542beb9c2038d8c2dea72~mv2.jpg;1799ca_5fd75dc751cd49bf801a36805d95fdb7~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Hilma af Klint #010,1799ca_2f54c692d4cb4704b7bde9ed0a928f64~mv2.jpg;1799ca_9bd3f2c2dce04bd6ae6ef28a5e749bfa~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Hilma af Klint #009,1799ca_9a2bf1731c014ccd91cc587092aef2af~mv2.jpg;1799ca_74ab1f6b8baf4db19a28082286a8130f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Seaweed Abstract,1799ca_2ec5e6e7d4c8425ca74f9251c896a8bd~mv2.jpg;1799ca_958bda4d2e644d90a23c80f703df1f9d~mv2.jpg;1799ca_3ff61dc2890844d4920a8fe7e2aa991b~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Gardanne,1799ca_2b22450901d94732b0b511ed9e077cf9~mv2.jpg;1799ca_acc28002899d4ee18d35cbd87dbb77b2~mv2.jpg;1799ca_a20d53b4002f48f3b172436b42bd58b1~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Homme Tulipe Portrait,1799ca_d42af663dde44377ba286dedd1a3b140~mv2.jpg;1799ca_90e353512e3d4cf18956a3ab53e59517~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Self-Portrait,1799ca_60caf65b6fd5428ebfe2429233fd54d1~mv2.jpg;1799ca_6305d21b40594d5183edd455b178594d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Political Drama,1799ca_b473578992684470bee77421457c41c6~mv2.jpg;1799ca_687551437e324ae4a6cb748d9cdded70~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Green Vase,1799ca_a17f362e10a54356a9ff98b07db4ce99~mv2.jpg;1799ca_79db60758ac34efab8eb4fe0e9d61e7d~mv2.jpg;1799ca_6db4c63f6def4efa8dc7b839d1aaf153~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,What Is Going On,1799ca_8330b4780d1d4061bdd7cb32b0e885b3~mv2.jpg;1799ca_c4629f2414f14de9b1ab924fed3f3d9b~mv2.jpg;1799ca_50baccc69974411aa94e958a8578895b~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Over Planning Kills Magic,1799ca_27682d91476a42eab67102362e9ed136~mv2.jpg;1799ca_c374fc01f66b4013ac45e75dd6b40a64~mv2.jpg;1799ca_ba3764f4317447e3b0bf203f769921f2~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Why Not,1799ca_a7784e63e7444bd9b00e74b671a7221d~mv2.jpg;1799ca_f506ae69f3584e4890cc33006f880997~mv2.jpg;1799ca_81105bad6580451b8a0ed1a03ea0855c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Hot girls do pilates,1799ca_5fd26e2643a849f1bb696ed91195dbd7~mv2.jpg;1799ca_cdb60fc9db8d4c4d85d60167254b5e55~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,AM YISRAEL CHAI,1799ca_50e3f834ce4e447287c0d050ef6dc6b1~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,U2,1799ca_ef31a37d96e745a6a369486f078b8929~mv2.jpg;1799ca_4879c9482b0947e5b62595d686741c6f~mv2.jpg;1799ca_ddc10697b9ea47628174c7d6dc270fab~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Bauhaus,1799ca_16ad42e894854762a8b6494dcc2c0cf0~mv2.jpg;1799ca_5ce4620b25a243bcb09c2f5d608aaad5~mv2.jpg;1799ca_8e61fb19bdfc4d5084b793e347822de7~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Fabulous,1799ca_804f1e7134524f4c9a3c440ec33fe26c~mv2.jpg;1799ca_27316fa3e879404ebd0563c9bba08288~mv2.jpg;1799ca_01c98bd6962847c29fc18166b7fc7636~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Red And White Flowers,1799ca_1bef8123b5804cdfbd626bc4970addf6~mv2.jpg;1799ca_c87aef11ab94448d826341d5848a07dd~mv2.jpg;1799ca_dae69ea8da624428925e0a69c192f630~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Nonchalant,1799ca_26af94eb52de4773ae98504e60e8e47c~mv2.jpg;1799ca_fc9655a6ee6c46b9860d10a59f7e0f23~mv2.jpg;1799ca_6ad923dbbd81487f85b500e28e9fb699~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Chef Was Cute,1799ca_c68df2cfe704419394415ea6bd49ac12~mv2.jpg;1799ca_e3a81474b92746c2a359bdd35970900d~mv2.jpg;1799ca_ee8ae482e7214fd6921f1c257e4aad4f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,There Is No Place Like Home,1799ca_8e08de525fb04b5c890d631fbe47a5de~mv2.jpg;1799ca_68b1bbb65839408f907b369d2875ee3a~mv2.jpg;1799ca_ceae15fec38c430fb1336a3105f768dd~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Bed Now,1799ca_0150970c76224c85a36c579e8be2d016~mv2.jpg;1799ca_9c6f1826df424a7983e23aec6597ca5c~mv2.jpg;1799ca_1fc626498fd24ed8afe28a4dc6ec6857~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,You Me,1799ca_f77e3be3088a4aaebaa0b15f7b5d8a68~mv2.jpg;1799ca_a2f863f9f8584ecca360ad8dcea16d26~mv2.jpg;1799ca_d1436058bc9343e6a1a2976fcfc3ad3d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Bauhaus 1919,1799ca_51e8e3642c8b499d97a8b54bebe4fdfc~mv2.jpg;1799ca_778bb64adaea403b80d6ee42c91b7735~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Moonlit Night,1799ca_edca8188f1e64a499d257512ca8df335~mv2.jpg;1799ca_56c4c30358914e7b937e2faedfe320a9~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Iris Flowers,1799ca_2192dfbeee8b4372933178f59017cc4a~mv2.jpg;1799ca_db03c12e0aeb4393b7b15539174e0e1b~mv2.jpg;1799ca_0480a8e11ace4616840d74857fc77adf~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Two Goldfish,1799ca_defbd1703ea64757a266b6327fc5b998~mv2.jpg;1799ca_d13c83ae7b55479999550e4df14c248e~mv2.jpg;1799ca_20b21328386e484b963754f67272b906~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Giraffe Face,1799ca_6249b5904ad54d7b98665e2c659e6966~mv2.jpg;1799ca_1f1723e9e618457bb0fb329d72466aec~mv2.jpg;1799ca_5793a7fe603b468dac52537b423de1a1~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Born To Be Wild,1799ca_d8d86aed7fa146d887732fd19b29a6ab~mv2.jpg;1799ca_1c20d1de212d472097ab87c8f6432e14~mv2.jpg;1799ca_ee808b27b6194c1da5e186d3aee7ac0c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Giraffe Face II,1799ca_dbca9d3eb890488d92bda16f8eeea9d3~mv2.jpg;1799ca_63dcc2288bdf41aea4dc2a10757e62e6~mv2.jpg;1799ca_74018bff4b60442a8bddedd8192d4411~mv2.jpg,,,,FALSE,PERCENT,,,,,,,
Product,Awesome Blossom,1799ca_6e44238e2fd847d1a970ec0ed896d982~mv2.jpg;1799ca_b6bb45990dbd41c4b63729f36578a009~mv2.jpg;1799ca_0d8819eed5194b74ab8d7282427fe9d1~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Papiers Decoupes II,1799ca_a960041bbbc74ede91477b06d56e75d6~mv2.jpg;1799ca_881e9ab0c8144957a5701b2000939d8f~mv2.jpg;1799ca_542f5064616149599d2878d718d0d472~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,More Amor Por Favor,1799ca_b487be90ed6f4264ae31d14e3f08422c~mv2.jpg;1799ca_ed4b54ba3c084a669ce7a0509e689916~mv2.jpg;1799ca_1219c3e105f34cb799e60e71572a7b73~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Love,1799ca_f17218952bdf49a18b28ef26a0cdfa63~mv2.jpg;1799ca_c304fd1b53fc487ebbff14bf11868e9f~mv2.jpg;1799ca_183cf2eed8914ec99bf4d5a39a48f85b~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Klee Erzengel,1799ca_a4bf914bea8e40919320cbe13acb6980~mv2.jpg;1799ca_cf850efe2eb54395964f8f25da489c03~mv2.jpg;1799ca_d9701e385f074b1ba6e2536fd72b639c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Bildnis Eines Asiaten,1799ca_f57e80cf20ed452e971bb9d0d80e4c13~mv2.jpg;1799ca_b00a64608ed040aa89414dbb9e5fc273~mv2.jpg;1799ca_45969372db40437bb678efde1ea708f1~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,In The Spirit Of Hoffmann,1799ca_d234e329e6cc484a8031120a15cf85d0~mv2.jpg;1799ca_a6559576057a4714989f5ba87995efe4~mv2.jpg;1799ca_ae04328cb5484ae38be1ac23ee691f6a~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Rules,1799ca_09fb0a81b00e407dbadf32ce871c09ee~mv2.jpg;1799ca_6e837dc3d8c44026b1819e8365a7518f~mv2.jpg;1799ca_92bd2dcb1dee4cf595c54a67e1941b15~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,What If It All Works Out,1799ca_cf59c8585f0649c9bee3c70814d05982~mv2.jpg;1799ca_c1f5be3cb6804a33b2c16debed40b952~mv2.jpg;1799ca_42245b631004440786a7ccc6e488cb3f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Blue Night,1799ca_c7a84528b9cc471bab95a1b2e4a757fa~mv2.jpg;1799ca_d3edefe2eb264b7c8340a9d4c104d8ed~mv2.jpg;1799ca_49572b82d92e435aa4f6077ba4293818~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Rich Harbour II,1799ca_9b0adc05d5c747a19b24b6d0b13c502e~mv2.jpg;1799ca_bb1e591f7dd344b684ebad67dbc1b86f~mv2.jpg;1799ca_4c4cf6d82f3e4b2fa5ae928e5866a40d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Love Is A Way Of Being,1799ca_4521c8d405d842048feb8d076028cb1c~mv2.jpg;1799ca_88e488b9a1ff4c619cbaf1b40ba69ce3~mv2.jpg;1799ca_b1bb0daef1344aa4937b88ee297e8047~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Chaos Primordial,1799ca_1162efa4c64c46dda7f0a8187fa0918e~mv2.jpg;1799ca_73eb2e31aaae4c4589d070c147c20634~mv2.jpg;1799ca_c139b25823c44b838a0ce601fe95d259~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Childhood,1799ca_3a7c34c3abe849f292f30cc89a096918~mv2.jpg;1799ca_35eed2efe03b446091325e36b7460df6~mv2.jpg;1799ca_e2dd0274dc9c478da3a2817576458421~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Circular Forms,1799ca_d0b0fd28f2e14fce9f9a098fc7faa49f~mv2.jpg;1799ca_1c1d47a8d70c48e4b56748d785ec9e8f~mv2.jpg;1799ca_08748d66f1734f488865187b5e732396~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Orfismo,1799ca_51d760bf70b84ab3a117d197e06f618e~mv2.jpg;1799ca_e60f832c2b194248afabd0c57b9d2652~mv2.jpg;1799ca_71822db39b7d41c68a4442ee5cac0650~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Les Fleurs,1799ca_4523c1d80dc24bdfbc41f32342bed44d~mv2.jpg;1799ca_487fdfec44944331a24c542ea51262f2~mv2.jpg;1799ca_5bf81c8be89c40cd8fb8aa4cd0acdf61~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Mess But Masterpiece,1799ca_0ce54b2ad3c64f11acd099b20a5b31fd~mv2.jpg;1799ca_b1306a995f50438b839d4e491b6572b5~mv2.jpg;1799ca_d9bdbd6dd2394ff486ec0976b0aa31bf~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,No Rain No Flowers II,1799ca_1ee1113c29f6431fbf7f1b17e1dc35d1~mv2.jpg;1799ca_40411be312f2435095c33d3f6e7abacb~mv2.jpg;1799ca_1191335c86914308b30934f7e682f20f~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Rock & Ocean,1799ca_91d3911918d248e1923af619ac1ce7a4~mv2.jpg;1799ca_06e0ee000e7c4e8b8c434bd3e2b8d86f~mv2.jpg;1799ca_4c541f5360104a2f8ee67f3fbaddc18d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Santorini Passage,1799ca_eb3611b592e1443c85e3567e9db1e37c~mv2.jpg;1799ca_82b1fc25d46c4eb5801eb0a748d60b5b~mv2.jpg;1799ca_5f5665e95a6844d59aa4006387f714d7~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Papiers Decoupes,1799ca_52ca30fc8e1c4e14aef31711e30e53d5~mv2.jpg;1799ca_54c629bfb81843b381b580c91b2f3741~mv2.jpg;1799ca_0b796d4367ff4295a5ad48f65b1592a3~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Dark Wave Abstract,1799ca_e56657ce41e948058e773396bf0ef257~mv2.jpg;1799ca_a4478c5fa1d741b6a1536e5047ce410d~mv2.jpg;1799ca_f4095b3b7c134e14b1294df1ae6cf48d~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Prada Marfa,1799ca_b2a3f075dd0a46d194588aad773ad47c~mv2.jpg;1799ca_8f28d101735441a08ddbdac26c8646e0~mv2.jpg;1799ca_27fd7c3e85b74e35b7e0f13b7cca791a~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Young Sailor,1799ca_827c236d634a4553bedc821b3b33a86f~mv2.jpg;1799ca_48f28dbe9296422796725ab18b23b820~mv2.jpg;1799ca_2136f2c95ce14996ae509e789c5ed45a~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Happily Forever After,1799ca_020c37e9152d48619b0ca414457df399~mv2.jpg;1799ca_d6cd8836b1594bce995d5414c93a569c~mv2.jpg;1799ca_aa054f0367394c9f99d7bb81fa9bf1e4~mv2.jpg,,,,TRUE,PERCENT,,,TRUE,,,,
Product,Dior II,1799ca_6d373197b64b42b1906fa52c54f11385~mv2.jpg;1799ca_39233e1a3ab042c2a8d501fe639167d5~mv2.jpg;1799ca_e18228858da046f1b47680d9fbcdc758~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,No Rain No Flowers,1799ca_db099b332d7c43b9bff338de4ceec17e~mv2.jpg;1799ca_bd71c08e997f482eb6c1125911b04a94~mv2.jpg;1799ca_4d8f2bc3994c4a4f8332fabf29aa439a~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,The Way You Speak Matters,1799ca_6444d9b99e1340ff973e73fdf16d1d09~mv2.jpg;1799ca_deb8e6c5f26f4101a1282f4b7a797743~mv2.jpg;1799ca_b3a67f6d66ad4ac2ac7f8df321387b8c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Happiness,1799ca_61335c2a91cc415e9298c208e4a5ec7a~mv2.jpg;1799ca_6b317e422c1f4e78be9ef7ddf12c8f7c~mv2.jpg;1799ca_6d1cd76564964f8680835cc7d91b0261~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Perfection,1799ca_dc73a5321b9c46359274c087398c0a76~mv2.jpg;1799ca_d5b35bbcc3b44545ad42b56b2d7860c5~mv2.jpg;1799ca_bff7f1eae63e442cbf87ad9a613c9ec2~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Sweet Dreams,1799ca_8580e3dfd5794dc481d72f296ed0acde~mv2.jpg;1799ca_a94dbc298bcf40a88fecac463a2a3f08~mv2.jpg;1799ca_a7bd5a58f9044022a7d3c8bd188375b5~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Enjoy The Now,1799ca_14dc594d9b894897b9d9654069e1ad71~mv2.jpg;1799ca_d883432112304216a1e2f0b7cc419cda~mv2.jpg;1799ca_09f443224694488ca22ee66840e28710~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Noir,1799ca_3d17a9424ccc49ce9c1769293fff43e5~mv2.jpg;1799ca_e0402e628bf04532b8268ba325660fb4~mv2.jpg;1799ca_f811d6f4e54f40e18d8b235dd8a41682~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Yellow Flowers,1799ca_f666492b46714a4eaf52c29ac2e2ec9d~mv2.jpg;1799ca_c41977be1da544869999e3de15a37adc~mv2.jpg;1799ca_bc34cbc9c9134f569dce8bb91160e6d4~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Vase,1799ca_c8196d92715d422eaa90052d63167afc~mv2.jpg;1799ca_306baa19a8b14ba19d6cf4997cd8407e~mv2.jpg;1799ca_15f9db29163e4e8691e679934ccff71c~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Squares,1799ca_ded5e0e665d443979042a16aaa9de7bd~mv2.jpg;1799ca_d6a73c921c5545ec91dd0b2a5229a02c~mv2.jpg;1799ca_95b484a813924a68ae4adb7339e19baf~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Perfection,1799ca_d54b2e9c2fef48dc910d5bbad27acf54~mv2.jpg;1799ca_c6c6056763af4f17b23b5188b5ba6648~mv2.jpg;1799ca_930d24e996614aac8aea5b0083193919~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Ornamental Iron,1799ca_b75900e7573d4ee4a76ccc5675915185~mv2.jpg;1799ca_3514e8e51ff6463d80a7457107b8e6a4~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
Product,Chimes By Klee,1799ca_0bb75824cffd438abea01f84c94fd714~mv2.jpg;1799ca_ac1622fc43d04940a176479854e80f68~mv2.jpg;1799ca_66251162642b4eb0836e9a40cd9a6fa2~mv2.jpg,,,,TRUE,PERCENT,,,,,,,
